CustomerID,TotalSales,TotalVolume,TotalOrders,ProductsInteractedWith,FirstPurchasedDate,LastPurchasedDate,AOV,ActiveMonths,Country
16792.0,110.38000000000001,44,2,11,2011-03-02 14:39:00,2011-03-02 14:41:00,55.190000000000005,5.0,United Kingdom
16793.0,243.84,146,1,16,2011-10-13 15:08:00,2011-10-13 15:08:00,243.84,5.0,United Kingdom
16794.0,1220.69,936,10,141,2011-06-12 14:15:00,2011-12-08 17:54:00,122.069,5.0,United Kingdom
16795.0,414.88,239,1,64,2010-12-09 14:08:00,2010-12-09 14:08:00,414.88,5.0,United Kingdom
16796.0,305.62,186,1,18,2011-09-11 14:01:00,2011-09-11 14:01:00,305.62,5.0,United Kingdom
16800.0,1201.49,540,1,148,2011-11-28 14:06:00,2011-11-28 14:06:00,1201.49,5.0,United Kingdom
16801.0,1619.73,499,4,72,2011-03-11 13:56:00,2011-06-29 15:33:00,404.9325,5.0,United Kingdom
16803.0,332.3,245,1,24,2011-10-05 14:28:00,2011-10-05 14:28:00,332.3,5.0,United Kingdom
16804.0,536.99,246,3,59,2011-03-14 15:48:00,2011-11-16 16:43:00,178.99666666666667,5.0,United Kingdom
16805.0,460.59,539,2,94,2010-12-14 13:35:00,2011-06-19 11:23:00,230.295,5.0,United Kingdom
16806.0,775.54,377,4,67,2011-04-14 19:59:00,2011-08-28 15:27:00,193.885,1.0,United Kingdom
16807.0,1121.59,778,3,57,2011-03-14 09:46:00,2011-07-20 12:00:00,373.8633333333333,5.0,United Kingdom
16808.0,288.42,196,2,21,2011-03-10 19:05:00,2011-09-01 19:34:00,144.21,5.0,United Kingdom
16809.0,914.69,652,5,79,2011-03-22 15:20:00,2011-11-16 15:45:00,182.93800000000002,5.0,United Kingdom
16810.0,309.54,114,1,15,2011-05-31 15:32:00,2011-05-31 15:32:00,309.54,5.0,United Kingdom
16811.0,547.07,477,2,26,2011-11-22 17:19:00,2011-12-05 11:39:00,273.535,5.0,United Kingdom
16812.0,479.35,81,1,15,2010-12-14 12:35:00,2010-12-14 12:35:00,479.35,5.0,United Kingdom
16813.0,1692.98,1525,10,248,2011-05-19 13:28:00,2011-12-01 14:03:00,169.298,5.0,United Kingdom
16814.0,6499.2,2763,21,121,2010-12-05 11:45:00,2011-11-25 13:27:00,309.48571428571427,5.0,United Kingdom
16816.0,417.06,274,4,28,2010-12-16 17:01:00,2011-08-28 14:16:00,104.265,5.0,United Kingdom
16817.0,1604.75,822,9,73,2010-12-06 14:19:00,2011-12-07 11:03:00,178.30555555555554,5.0,United Kingdom
16818.0,3349.57,2164,11,172,2011-05-18 11:42:00,2011-11-29 10:41:00,304.50636363636363,5.0,United Kingdom
16820.0,497.61,307,1,26,2011-09-05 12:06:00,2011-09-05 12:06:00,497.61,10.0,United Kingdom
16823.0,358.38,136,1,34,2011-04-26 15:00:00,2011-04-26 15:00:00,358.38,10.0,United Kingdom
16824.0,460.64,236,2,23,2011-06-28 13:36:00,2011-11-24 12:38:00,230.32,10.0,United Kingdom
16825.0,775.1800000000001,566,2,27,2011-06-07 09:44:00,2011-11-01 11:51:00,387.59000000000003,10.0,United Kingdom
16826.0,341.7,158,1,22,2011-10-19 14:05:00,2011-10-19 14:05:00,341.7,10.0,United Kingdom
16828.0,113.5,58,1,7,2011-08-19 13:24:00,2011-08-19 13:24:00,113.5,10.0,United Kingdom
16829.0,197.22,99,1,11,2011-07-06 10:48:00,2011-07-06 10:48:00,197.22,10.0,United Kingdom
16830.0,325.91,264,1,23,2011-11-01 11:35:00,2011-11-01 11:35:00,325.91,10.0,United Kingdom
16832.0,199.15,33,3,11,2011-05-06 14:12:00,2011-06-08 15:36:00,66.38333333333334,10.0,United Kingdom
16833.0,1106.53,440,4,46,2011-01-09 13:02:00,2011-12-08 14:39:00,276.6325,10.0,United Kingdom
16834.0,413.46,358,1,24,2011-04-26 09:37:00,2011-04-26 09:37:00,413.46,10.0,United Kingdom
16835.0,180.85,61,2,10,2010-12-01 17:15:00,2011-08-03 13:50:00,90.425,10.0,United Kingdom
16836.0,251.87,165,2,11,2011-08-15 12:38:00,2011-10-31 10:05:00,125.935,10.0,United Kingdom
16837.0,3170.98,1563,11,123,2011-04-08 08:48:00,2011-11-08 14:27:00,288.2709090909091,10.0,United Kingdom
16838.0,588.85,185,2,24,2011-02-24 15:01:00,2011-05-26 13:13:00,294.425,10.0,United Kingdom
16839.0,16594.35,8975,34,114,2010-12-05 11:15:00,2011-12-01 09:03:00,488.06911764705876,10.0,United Kingdom
16841.0,1869.82,2250,6,101,2011-02-25 12:40:00,2011-11-03 11:51:00,311.63666666666666,10.0,United Kingdom
16842.0,1264.19,693,3,45,2011-02-10 14:51:00,2011-08-31 10:42:00,421.3966666666667,10.0,United Kingdom
16843.0,10196.57,10159,16,226,2011-01-16 16:10:00,2011-10-28 09:06:00,637.285625,10.0,United Kingdom
16846.0,214.32,135,1,11,2011-10-20 13:55:00,2011-10-20 13:55:00,214.32,10.0,United Kingdom
16847.0,193.44,78,1,12,2011-10-27 13:29:00,2011-10-27 13:29:00,193.44,10.0,United Kingdom
16848.0,281.42,182,1,14,2011-10-18 08:42:00,2011-10-18 08:42:00,281.42,10.0,United Kingdom
16849.0,124.57,33,1,8,2011-06-06 09:16:00,2011-06-06 09:16:00,124.57,10.0,United Kingdom
16850.0,332.41,249,1,19,2011-01-10 11:09:00,2011-01-10 11:09:00,332.41,8.0,United Kingdom
16851.0,342.45,271,3,17,2011-10-19 09:48:00,2011-12-05 13:32:00,114.14999999999999,8.0,United Kingdom
16852.0,144.91000000000003,56,2,9,2011-06-16 15:49:00,2011-11-29 13:22:00,72.45500000000001,8.0,United Kingdom
16855.0,328.4,164,2,19,2011-10-27 16:31:00,2011-11-16 12:03:00,164.2,8.0,United Kingdom
16856.0,35.400000000000006,12,1,2,2011-11-25 08:59:00,2011-11-25 08:59:00,35.400000000000006,8.0,United Kingdom
16858.0,375.69000000000005,91,1,9,2010-12-06 09:52:00,2010-12-06 09:52:00,375.69000000000005,8.0,United Kingdom
16859.0,747.81,827,2,50,2011-03-23 13:39:00,2011-07-18 12:19:00,373.905,8.0,United Kingdom
16861.0,173.76,140,2,6,2011-07-04 15:38:00,2011-10-11 09:05:00,86.88,8.0,United Kingdom
16863.0,502.8,409,2,25,2010-12-08 08:58:00,2011-11-08 15:26:00,251.4,8.0,United Kingdom
16866.0,207.73999999999998,60,3,10,2011-07-01 12:34:00,2011-07-22 10:06:00,69.24666666666666,8.0,United Kingdom
16869.0,825.42,585,4,113,2011-06-17 13:01:00,2011-11-17 12:02:00,206.355,8.0,United Kingdom
16871.0,2812.34,1253,6,131,2011-03-14 10:31:00,2011-11-17 19:27:00,468.72333333333336,8.0,United Kingdom
16872.0,680.02,600,3,5,2011-06-08 14:32:00,2011-09-23 16:05:00,226.67333333333332,8.0,United Kingdom
16873.0,7123.62,3840,6,179,2010-12-10 15:45:00,2011-12-05 12:05:00,1187.27,8.0,United Kingdom
16875.0,2095.53,1069,5,93,2011-01-04 10:37:00,2011-10-03 13:39:00,419.10600000000005,8.0,United Kingdom
16877.0,853.72,463,6,111,2011-05-15 16:13:00,2011-11-27 13:47:00,142.28666666666666,8.0,United Kingdom
16878.0,13.3,12,1,3,2011-09-16 17:39:00,2011-09-16 17:39:00,13.3,8.0,United Kingdom
16880.0,1519.08,753,7,121,2011-06-03 16:45:00,2011-11-09 11:33:00,217.01142857142855,8.0,United Kingdom
16881.0,432.0,600,1,1,2011-10-04 10:33:00,2011-10-04 10:33:00,432.0,8.0,United Kingdom
16882.0,705.12,424,3,39,2011-01-26 17:43:00,2011-10-04 10:42:00,235.04,8.0,United Kingdom
16883.0,276.73,104,2,33,2010-12-03 10:33:00,2011-06-05 12:51:00,138.365,8.0,United Kingdom
16884.0,429.84000000000003,320,2,26,2011-11-02 10:16:00,2011-11-02 11:52:00,214.92000000000002,8.0,United Kingdom
16885.0,471.51,184,3,82,2010-12-17 17:23:00,2011-11-24 13:40:00,157.17,8.0,United Kingdom
16887.0,194.88,157,1,35,2011-11-04 14:07:00,2011-11-04 14:07:00,194.88,1.0,United Kingdom
16889.0,1578.67,925,3,112,2011-01-07 10:47:00,2011-05-29 11:05:00,526.2233333333334,1.0,United Kingdom
16891.0,809.7,283,5,166,2010-12-03 11:35:00,2011-12-08 11:15:00,161.94,1.0,United Kingdom
16892.0,525.54,239,5,87,2011-06-09 11:35:00,2011-12-08 13:18:00,105.10799999999999,1.0,United Kingdom
16893.0,145.93,62,1,44,2010-12-08 12:06:00,2010-12-08 12:06:00,145.93,1.0,United Kingdom
16895.0,219.14,102,1,57,2011-10-06 12:15:00,2011-10-06 12:15:00,219.14,1.0,United Kingdom
16897.0,289.78,73,2,37,2011-01-30 11:52:00,2011-02-13 15:02:00,144.89,1.0,United Kingdom
16898.0,508.81,419,3,150,2010-12-06 12:23:00,2011-11-13 15:44:00,169.60333333333332,1.0,United Kingdom
16899.0,1281.56,522,6,80,2010-12-14 13:11:00,2011-12-02 12:03:00,213.59333333333333,1.0,United Kingdom
16900.0,882.16,832,3,77,2011-10-07 13:17:00,2011-11-23 10:32:00,294.05333333333334,1.0,United Kingdom
16902.0,1706.88,629,1,43,2011-08-15 14:17:00,2011-08-15 14:17:00,1706.88,,United Kingdom
16903.0,373.24,262,1,50,2011-11-10 15:32:00,2011-11-10 15:32:00,373.24,10.0,United Kingdom
16904.0,3750.4700000000003,2024,16,386,2010-12-07 13:29:00,2011-12-05 13:10:00,234.40437500000002,10.0,United Kingdom
16905.0,3102.43,1408,7,117,2010-12-03 10:43:00,2011-12-04 14:01:00,443.2042857142857,10.0,United Kingdom
16906.0,579.77,281,4,74,2011-04-05 12:30:00,2011-09-19 11:49:00,144.9425,10.0,United Kingdom
16907.0,981.65,298,5,89,2010-12-09 16:52:00,2011-11-10 18:04:00,196.32999999999998,10.0,United Kingdom
16909.0,379.14,436,1,18,2011-09-28 16:45:00,2011-09-28 16:45:00,379.14,10.0,United Kingdom
16910.0,1510.06,886,8,318,2011-09-09 14:14:00,2011-12-05 12:51:00,188.7575,10.0,United Kingdom
16912.0,2575.38,1029,11,88,2011-01-20 15:42:00,2011-11-11 12:18:00,234.12545454545455,10.0,United Kingdom
16913.0,113.44,82,1,8,2011-02-22 12:56:00,2011-02-22 12:56:00,113.44,10.0,United Kingdom
16914.0,208.46,121,1,25,2011-11-03 15:27:00,2011-11-03 15:27:00,208.46,10.0,United Kingdom
16915.0,621.6800000000001,132,6,46,2011-03-01 09:52:00,2011-11-30 16:39:00,103.61333333333334,10.0,United Kingdom
16916.0,576.26,440,2,129,2010-12-02 13:14:00,2011-11-16 12:08:00,288.13,10.0,United Kingdom
16917.0,391.52,232,1,9,2011-03-08 11:55:00,2011-03-08 11:55:00,391.52,10.0,United Kingdom
16918.0,1068.82,721,6,97,2011-01-26 17:37:00,2011-10-21 12:50:00,178.13666666666666,10.0,United Kingdom
16919.0,2596.45,1413,11,141,2010-12-06 12:52:00,2011-07-06 13:35:00,236.04090909090908,10.0,United Kingdom
16921.0,169.79,171,1,50,2011-10-09 16:22:00,2011-10-09 16:22:00,169.79,10.0,United Kingdom
16923.0,7247.61,3417,19,313,2010-12-12 11:06:00,2011-11-27 13:00:00,381.4531578947368,10.0,United Kingdom
16924.0,846.75,493,3,69,2011-09-16 12:54:00,2011-11-18 12:53:00,282.25,10.0,United Kingdom
16926.0,230.25,35,1,14,2010-12-03 13:42:00,2010-12-03 13:42:00,230.25,10.0,United Kingdom
16927.0,543.05,993,3,5,2010-12-13 11:57:00,2011-08-16 11:10:00,181.01666666666665,10.0,United Kingdom
16928.0,2839.65,2113,17,68,2010-12-01 15:21:00,2011-09-20 15:10:00,167.03823529411764,10.0,United Kingdom
16929.0,1295.39,929,7,51,2011-07-07 12:39:00,2011-12-06 08:37:00,185.0557142857143,10.0,United Kingdom
16930.0,380.55,341,3,47,2011-10-02 14:25:00,2011-11-13 16:13:00,126.85000000000001,10.0,United Kingdom
16931.0,4604.22,3158,21,448,2010-12-05 11:40:00,2011-12-04 13:15:00,219.24857142857144,10.0,United Kingdom
16932.0,161.94,87,1,44,2011-10-17 14:12:00,2011-10-17 14:12:00,161.94,10.0,United Kingdom
16933.0,563.23,288,2,42,2011-04-14 13:33:00,2011-12-08 12:54:00,281.615,10.0,United Kingdom
16934.0,950.9300000000001,399,2,59,2011-10-16 12:25:00,2011-10-16 12:40:00,475.46500000000003,10.0,United Kingdom
16936.0,262.68,173,1,56,2011-11-14 11:04:00,2011-11-14 11:04:00,262.68,10.0,United Kingdom
16938.0,2736.38,2540,4,212,2011-02-04 09:34:00,2011-12-01 10:20:00,684.095,10.0,United Kingdom
16940.0,3049.88,2169,3,226,2011-02-23 12:27:00,2011-10-18 13:15:00,1016.6266666666667,10.0,United Kingdom
16942.0,1920.59,811,9,159,2011-04-26 11:59:00,2011-11-27 12:40:00,213.39888888888888,10.0,United Kingdom
16943.0,816.73,145,3,23,2011-01-25 14:00:00,2011-05-12 11:57:00,272.24333333333334,10.0,United Kingdom
16945.0,4345.5,2725,19,137,2010-12-16 17:49:00,2011-11-18 11:39:00,228.71052631578948,10.0,United Kingdom
16947.0,406.48,312,1,21,2011-04-18 09:38:00,2011-04-18 09:38:00,406.48,10.0,United Kingdom
16948.0,435.02,1614,3,15,2011-01-18 10:58:00,2011-07-24 12:46:00,145.00666666666666,10.0,United Kingdom
16949.0,1286.27,791,6,57,2011-01-27 12:11:00,2011-12-06 11:07:00,214.37833333333333,10.0,United Kingdom
16950.0,1178.56,644,3,39,2010-12-07 15:20:00,2011-10-14 09:06:00,392.8533333333333,10.0,United Kingdom
16951.0,1277.75,1318,3,73,2011-02-08 14:58:00,2011-07-28 12:05:00,425.9166666666667,10.0,United Kingdom
16952.0,167.61,92,2,16,2011-08-22 12:58:00,2011-08-22 13:03:00,83.805,10.0,United Kingdom
16953.0,20.8,10,1,1,2011-11-09 15:54:00,2011-11-09 15:54:00,20.8,10.0,United Kingdom
16954.0,2085.08,1054,9,40,2010-12-15 10:41:00,2011-12-09 09:46:00,231.67555555555555,10.0,United Kingdom
16955.0,518.67,266,4,18,2010-12-01 13:31:00,2011-06-08 10:36:00,129.6675,10.0,United Kingdom
16956.0,308.74,114,1,16,2011-11-22 08:56:00,2011-11-22 08:56:00,308.74,10.0,United Kingdom
16957.0,416.64,172,2,15,2011-03-03 09:25:00,2011-04-14 13:56:00,208.32,10.0,United Kingdom
16959.0,117.35000000000001,49,1,7,2011-09-13 15:03:00,2011-09-13 15:03:00,117.35000000000001,10.0,United Kingdom
16960.0,505.1,301,3,91,2011-04-01 11:54:00,2011-11-01 11:35:00,168.36666666666667,10.0,United Kingdom
16961.0,234.17,125,1,14,2011-08-15 13:46:00,2011-08-15 13:46:00,234.17,10.0,United Kingdom
16963.0,110.55000000000001,35,1,7,2011-06-05 13:48:00,2011-06-05 13:48:00,110.55000000000001,10.0,United Kingdom
16965.0,192.07,243,1,25,2011-04-27 12:08:00,2011-04-27 12:08:00,192.07,9.0,United Kingdom
16966.0,2154.97,1981,7,8,2011-04-13 14:17:00,2011-12-01 13:40:00,307.8528571428571,9.0,United Kingdom
16967.0,319.02,333,1,21,2011-06-03 14:24:00,2011-06-03 14:24:00,319.02,9.0,United Kingdom
16968.0,439.43,326,2,31,2011-08-24 10:51:00,2011-12-05 15:02:00,219.715,9.0,United Kingdom
16969.0,650.41,816,3,42,2011-06-01 12:10:00,2011-10-31 13:12:00,216.8033333333333,9.0,United Kingdom
16971.0,357.21,72,1,40,2011-11-01 15:06:00,2011-11-01 15:06:00,357.21,9.0,United Kingdom
16976.0,251.51999999999998,88,1,2,2011-03-17 16:33:00,2011-03-17 16:33:00,251.51999999999998,9.0,United Kingdom
16978.0,344.33,166,1,39,2011-09-23 12:50:00,2011-09-23 12:50:00,344.33,9.0,United Kingdom
16979.0,1852.0,865,6,64,2011-02-15 09:20:00,2011-12-06 12:21:00,308.6666666666667,9.0,United Kingdom
16980.0,1078.96,788,2,71,2011-02-21 12:58:00,2011-03-29 16:36:00,539.48,9.0,United Kingdom
16982.0,384.06,182,1,22,2011-10-10 12:28:00,2011-10-10 12:28:00,384.06,9.0,United Kingdom
16983.0,1931.25,1379,7,112,2010-12-05 12:34:00,2011-11-27 12:10:00,275.89285714285717,9.0,United Kingdom
16984.0,4481.35,2423,2,354,2011-08-01 17:37:00,2011-09-12 13:43:00,2240.675,9.0,United Kingdom
16985.0,5464.12,1832,10,62,2010-12-16 10:38:00,2011-11-22 13:33:00,546.412,9.0,United Kingdom
16986.0,1873.2,1040,2,3,2011-11-09 15:52:00,2011-11-10 11:55:00,936.6,9.0,United Kingdom
16987.0,1625.05,402,7,74,2011-05-18 15:55:00,2011-12-06 17:26:00,232.15,9.0,United Kingdom
16988.0,126.12,43,1,7,2011-12-04 16:02:00,2011-12-04 16:02:00,126.12,9.0,United Kingdom
16989.0,1133.25,1233,6,7,2011-07-12 09:11:00,2011-12-02 16:39:00,188.875,9.0,United Kingdom
16990.0,179.0,100,1,1,2011-05-05 08:30:00,2011-05-05 08:30:00,179.0,9.0,United Kingdom
16992.0,1614.31,860,5,84,2011-02-28 10:37:00,2011-11-29 11:50:00,322.86199999999997,9.0,United Kingdom
16996.0,1456.96,544,6,13,2010-12-21 13:22:00,2011-11-09 16:43:00,242.82666666666668,9.0,United Kingdom
16997.0,702.0,360,3,7,2011-01-18 11:51:00,2011-02-24 17:28:00,234.0,9.0,United Kingdom
16998.0,295.0,76,4,1,2011-02-08 15:42:00,2011-07-13 09:44:00,73.75,9.0,United Kingdom
16999.0,484.82,294,2,21,2011-09-26 15:43:00,2011-11-16 13:53:00,242.41,,United Kingdom
17001.0,3989.57,2164,11,75,2010-12-16 09:35:00,2011-12-09 09:38:00,362.6881818181818,5.0,United Kingdom
17002.0,1493.73,679,3,41,2011-02-22 11:46:00,2011-09-15 12:40:00,497.91,5.0,United Kingdom
17004.0,1412.94,819,2,38,2011-09-08 12:16:00,2011-10-24 14:25:00,706.47,5.0,United Kingdom
17006.0,781.78,272,4,37,2011-09-25 12:15:00,2011-12-05 12:09:00,195.445,5.0,United Kingdom
17007.0,889.9300000000001,597,6,50,2010-12-17 13:57:00,2011-10-20 10:47:00,148.3216666666667,5.0,United Kingdom
17010.0,195.36,118,1,11,2011-11-21 14:49:00,2011-11-21 14:49:00,195.36,5.0,United Kingdom
17011.0,270.9,186,1,15,2011-11-09 13:30:00,2011-11-09 13:30:00,270.9,5.0,United Kingdom
17014.0,586.33,245,3,63,2011-10-04 11:36:00,2011-12-01 14:09:00,195.44333333333336,5.0,United Kingdom
17015.0,1842.56,1981,3,182,2011-06-07 13:19:00,2011-11-11 10:45:00,614.1866666666666,5.0,United Kingdom
17017.0,8694.26,6673,20,88,2010-12-02 10:17:00,2011-12-07 09:32:00,434.713,5.0,United Kingdom
17018.0,920.1,176,2,15,2011-01-18 08:46:00,2011-10-30 11:42:00,460.05,5.0,United Kingdom
17019.0,1272.61,827,4,166,2010-12-06 12:55:00,2011-11-28 13:06:00,318.1525,5.0,United Kingdom
17022.0,71.0,108,1,7,2011-11-08 17:09:00,2011-11-08 17:09:00,71.0,5.0,United Kingdom
17024.0,95.85,69,3,2,2011-07-05 09:31:00,2011-10-25 13:47:00,31.95,5.0,United Kingdom
17025.0,357.77,235,3,8,2010-12-01 15:45:00,2011-10-10 09:06:00,119.25666666666666,1.0,United Kingdom
17026.0,154.82999999999998,97,2,4,2010-12-05 12:47:00,2011-06-07 14:28:00,77.41499999999999,1.0,United Kingdom
17027.0,890.29,421,6,110,2011-01-26 14:19:00,2011-09-22 12:24:00,148.38166666666666,1.0,United Kingdom
17029.0,716.0,400,2,1,2011-04-17 10:57:00,2011-08-21 11:06:00,358.0,1.0,United Kingdom
17030.0,146.87,146,1,11,2011-10-07 08:49:00,2011-10-07 08:49:00,146.87,1.0,United Kingdom
17031.0,380.35,235,2,19,2011-07-08 09:38:00,2011-11-28 10:23:00,190.175,1.0,United Kingdom
17033.0,1030.14,750,3,24,2010-12-15 13:21:00,2011-09-14 14:34:00,343.38000000000005,1.0,United Kingdom
17034.0,745.52,410,3,28,2011-02-25 10:10:00,2011-11-23 15:14:00,248.50666666666666,1.0,United Kingdom
17035.0,433.53000000000003,229,2,27,2011-02-01 12:27:00,2011-04-08 11:23:00,216.76500000000001,1.0,United Kingdom
17037.0,1267.32,656,1,75,2011-09-13 12:49:00,2011-09-13 12:49:00,1267.32,1.0,United Kingdom
17038.0,112.4,28,1,22,2011-11-09 13:50:00,2011-11-09 13:50:00,112.4,1.0,United Kingdom
17040.0,449.73,181,1,15,2011-07-25 10:19:00,2011-07-25 10:19:00,449.73,1.0,United Kingdom
17041.0,1081.57,951,3,59,2010-12-14 11:43:00,2011-11-13 11:21:00,360.5233333333333,1.0,United Kingdom
17042.0,1044.3799999999999,994,5,74,2011-04-06 14:53:00,2011-12-07 12:26:00,208.87599999999998,1.0,United Kingdom
17043.0,1735.18,998,4,100,2011-03-18 14:53:00,2011-11-07 15:33:00,433.795,1.0,United Kingdom
17044.0,948.48,504,1,6,2011-11-14 14:28:00,2011-11-14 14:28:00,948.48,1.0,United Kingdom
17045.0,339.44,106,3,20,2011-04-06 12:08:00,2011-08-18 17:09:00,113.14666666666666,1.0,United Kingdom
17046.0,642.02,510,1,22,2011-07-05 14:24:00,2011-07-05 14:24:00,642.02,1.0,United Kingdom
17047.0,1100.9,533,3,59,2011-05-18 16:50:00,2011-09-15 13:27:00,366.9666666666667,1.0,United Kingdom
17048.0,925.35,485,3,41,2011-01-12 16:51:00,2011-08-14 11:49:00,308.45,1.0,United Kingdom
17049.0,5659.9800000000005,2676,9,201,2011-03-09 08:33:00,2011-12-07 10:48:00,628.8866666666668,1.0,United Kingdom
17050.0,3228.84,1614,6,169,2011-02-13 12:41:00,2011-09-04 13:48:00,538.14,1.0,United Kingdom
17051.0,247.14000000000001,184,1,40,2011-05-29 14:13:00,2011-05-29 14:13:00,247.14000000000001,1.0,United Kingdom
17052.0,413.75,261,1,72,2011-11-11 14:50:00,2011-11-11 14:50:00,413.75,1.0,United Kingdom
17053.0,498.48,122,1,13,2011-08-01 10:23:00,2011-08-01 10:23:00,498.48,1.0,United Kingdom
17054.0,1356.33,804,5,64,2011-04-08 13:14:00,2011-11-11 12:56:00,271.26599999999996,1.0,United Kingdom
17058.0,1179.89,592,3,51,2011-04-14 09:18:00,2011-09-19 10:13:00,393.2966666666667,1.0,United Kingdom
17059.0,3095.04,1855,5,292,2010-12-05 12:35:00,2011-11-10 12:27:00,619.008,1.0,United Kingdom
17060.0,234.24,216,1,5,2011-03-18 13:27:00,2011-03-18 13:27:00,234.24,1.0,United Kingdom
17061.0,5232.2300000000005,1526,11,57,2011-04-21 13:29:00,2011-09-27 11:24:00,475.65727272727275,1.0,United Kingdom
17062.0,533.33,418,4,51,2010-12-05 11:59:00,2011-01-30 11:01:00,133.3325,1.0,United Kingdom
17063.0,1461.14,770,7,66,2011-02-23 13:44:00,2011-11-18 16:19:00,208.73428571428573,1.0,United Kingdom
17064.0,859.35,318,3,53,2011-01-16 16:10:00,2011-10-12 10:18:00,286.45,1.0,United Kingdom
17068.0,4545.89,2159,21,115,2010-12-06 13:58:00,2011-11-27 13:14:00,216.47095238095238,1.0,United Kingdom
17069.0,2709.7000000000003,1506,9,111,2010-12-01 16:49:00,2011-11-11 17:13:00,301.0777777777778,1.0,United Kingdom
17070.0,312.14,133,1,62,2011-08-17 17:01:00,2011-08-17 17:01:00,312.14,1.0,United Kingdom
17071.0,2429.03,1197,9,102,2011-02-03 08:18:00,2011-11-11 16:31:00,269.89222222222224,7.0,United Kingdom
17073.0,1444.84,758,4,141,2011-08-22 14:37:00,2011-11-22 11:47:00,361.21,7.0,United Kingdom
17075.0,834.12,292,4,62,2011-01-26 13:20:00,2011-11-22 11:58:00,208.53,7.0,United Kingdom
17076.0,841.0799999999999,295,3,17,2010-12-10 10:08:00,2011-11-03 17:53:00,280.35999999999996,7.0,United Kingdom
17078.0,375.86,782,2,27,2011-11-03 18:49:00,2011-11-03 19:17:00,187.93,7.0,United Kingdom
17079.0,118.80000000000001,24,1,2,2011-09-22 15:34:00,2011-09-22 15:34:00,118.80000000000001,7.0,United Kingdom
17080.0,287.62,166,2,8,2011-03-15 12:05:00,2011-11-17 12:59:00,143.81,7.0,United Kingdom
17081.0,290.16,78,2,55,2011-10-24 13:08:00,2011-11-14 12:56:00,145.08,7.0,United Kingdom
17082.0,2003.85,1049,2,75,2011-01-25 14:36:00,2011-11-06 15:17:00,1001.925,7.0,United Kingdom
17083.0,1405.78,772,3,24,2011-02-09 11:38:00,2011-08-22 15:43:00,468.5933333333333,7.0,United Kingdom
17084.0,2949.75,1816,2,146,2011-11-04 14:49:00,2011-11-04 14:54:00,1474.875,7.0,United Kingdom
17085.0,1566.65,786,5,115,2010-12-12 12:24:00,2011-08-08 14:15:00,313.33000000000004,7.0,United Kingdom
17086.0,2050.08,1859,6,76,2011-10-07 11:22:00,2011-12-02 13:54:00,341.68,7.0,United Kingdom
17088.0,1991.01,868,4,96,2011-03-31 09:48:00,2011-11-11 14:23:00,497.7525,7.0,United Kingdom
17090.0,2043.95,921,7,45,2010-12-20 13:52:00,2011-12-05 13:44:00,291.99285714285713,7.0,United Kingdom
17091.0,3827.76,1746,9,119,2010-12-07 09:55:00,2011-12-07 10:43:00,425.3066666666667,7.0,United Kingdom
17092.0,1777.78,1131,4,99,2011-03-07 14:51:00,2011-10-20 19:51:00,444.445,7.0,United Kingdom
17094.0,302.0,152,1,14,2011-01-21 13:09:00,2011-01-21 13:09:00,302.0,7.0,United Kingdom
17095.0,1324.16,618,3,69,2011-01-09 11:05:00,2011-11-17 12:21:00,441.3866666666667,7.0,United Kingdom
17096.0,1022.13,339,4,46,2011-03-23 12:05:00,2011-11-24 15:01:00,255.5325,7.0,United Kingdom
17097.0,954.42,459,8,153,2010-12-09 14:55:00,2011-12-07 17:05:00,119.3025,7.0,Spain
17100.0,971.74,800,2,65,2011-11-21 16:36:00,2011-11-21 16:36:00,485.87,4.0,United Kingdom
17101.0,1621.73,815,4,28,2011-06-14 14:49:00,2011-11-29 13:57:00,405.4325,4.0,United Kingdom
17102.0,25.5,2,1,1,2011-03-23 10:08:00,2011-03-23 10:08:00,25.5,4.0,United Kingdom
17105.0,665.78,693,2,80,2011-02-06 14:46:00,2011-07-03 15:53:00,332.89,4.0,United Kingdom
17107.0,10815.43,4837,6,269,2011-03-06 15:17:00,2011-11-06 14:14:00,1802.5716666666667,4.0,United Kingdom
17109.0,885.04,589,6,107,2011-04-21 15:46:00,2011-11-10 16:59:00,147.50666666666666,4.0,United Kingdom
17110.0,163.29999999999998,50,1,12,2011-06-27 12:58:00,2011-06-27 12:58:00,163.29999999999998,4.0,United Kingdom
17111.0,248.61,302,1,29,2011-10-23 15:59:00,2011-10-23 15:59:00,248.61,4.0,United Kingdom
17114.0,808.62,219,8,85,2011-01-09 11:39:00,2011-12-04 12:17:00,101.0775,4.0,United Kingdom
17115.0,837.5,372,3,33,2011-04-20 14:46:00,2011-12-01 14:30:00,279.1666666666667,4.0,United Kingdom
17117.0,116.19999999999999,68,1,9,2011-02-24 13:54:00,2011-02-24 13:54:00,116.19999999999999,4.0,United Kingdom
17118.0,157.02,154,1,10,2011-01-26 12:19:00,2011-01-26 12:19:00,157.02,4.0,United Kingdom
17119.0,606.91,334,2,35,2011-10-11 11:03:00,2011-12-06 14:40:00,303.455,4.0,United Kingdom
17120.0,307.46,120,1,18,2011-04-20 15:21:00,2011-04-20 15:21:00,307.46,4.0,United Kingdom
17122.0,138.32,80,1,7,2011-08-12 14:33:00,2011-08-12 14:33:00,138.32,4.0,United Kingdom
